45.000000, 35.000000, 34.750999, 1.017000
45.000000, 37.000000, 37.230999, 0.954000
45.000000, 39.000000, 32.648998, 0.984000
45.000000, 41.000000, 34.303001, 1.755000
45.000000, 43.000000, 35.396999, 2.421000
45.000000, 45.000000, 34.444000, 2.188000
45.000000, 47.000000, 36.426998, 1.293000
45.000000, 49.000000, 56.310001, 0.396000
45.000000, 51.000000, -86.063004, 0.411000
45.000000, 53.000000, -86.264000, 0.533000
45.000000, 55.000000, -71.873001, 0.565000
45.000000, 57.000000, -54.258999, 0.958000
45.000000, 59.000000, -56.362000, 1.113000
43.000000, 35.000000, 17.750000, 1.622000
43.000000, 37.000000, 17.000999, 1.620000
43.000000, 39.000000, 20.541000, 1.656000
43.000000, 41.000000, 24.054001, 1.423000
43.000000, 43.000000, 35.162998, 1.656000
43.000000, 45.000000, 34.722000, 1.924000
43.000000, 47.000000, 32.403999, 1.497000
43.000000, 49.000000, 26.466000, 0.770000
43.000000, 51.000000, -13.125000, 0.356000
43.000000, 53.000000, -35.269001, 0.615000
43.000000, 55.000000, -37.459999, 0.876000
43.000000, 57.000000, -34.942001, 1.140000
43.000000, 59.000000, -37.216999, 1.288000
41.000000, 35.000000, 4.406000, 3.630000
41.000000, 37.000000, 3.537000, 3.944000
41.000000, 39.000000, 5.580000, 3.544000
41.000000, 41.000000, 4.756000, 2.626000
41.000000, 43.000000, 6.355000, 1.739000
41.000000, 45.000000, 17.944000, 1.385000
41.000000, 47.000000, 24.997000, 1.651000
41.000000, 49.000000, 18.702999, 1.533000
41.000000, 51.000000, 0.322000, 1.578000
41.000000, 53.000000, -12.565000, 1.890000
41.000000, 55.000000, -20.292999, 1.870000
41.000000, 57.000000, -22.240999, 1.743000
41.000000, 59.000000, -22.891001, 1.856000
39.000000, 35.000000, 8.611000, 4.085000
39.000000, 37.000000, 3.213000, 4.126000
39.000000, 39.000000, -1.114000, 3.629000
39.000000, 41.000000, -6.674000, 3.035000
39.000000, 43.000000, -9.587000, 2.612000
39.000000, 45.000000, 1.926000, 2.240000
39.000000, 47.000000, 16.966000, 2.661000
39.000000, 49.000000, 17.667000, 2.962000
39.000000, 51.000000, 10.525000, 3.115000
39.000000, 53.000000, -1.268000, 2.909000
39.000000, 55.000000, -13.398000, 2.466000
39.000000, 57.000000, -25.931000, 2.214000
39.000000, 59.000000, -23.069000, 2.409000
37.000000, 35.000000, 8.521000, 4.221000
37.000000, 37.000000, -0.449000, 4.214000
37.000000, 39.000000, -9.612000, 4.268000
37.000000, 41.000000, -13.283000, 4.179000
37.000000, 43.000000, -10.957000, 3.991000
37.000000, 45.000000, -1.953000, 3.724000
37.000000, 47.000000, 8.353000, 3.782000
37.000000, 49.000000, 13.843000, 4.086000
37.000000, 51.000000, 11.518000, 4.347000
37.000000, 53.000000, 5.535000, 4.223000
37.000000, 55.000000, -5.199000, 3.224000
37.000000, 57.000000, -19.188000, 2.862000
37.000000, 59.000000, -17.653000, 2.865000
35.000000, 35.000000, 7.162000, 2.461000
35.000000, 37.000000, -8.544000, 2.675000
35.000000, 39.000000, -21.936001, 3.052000
35.000000, 41.000000, -25.388000, 3.408000
35.000000, 43.000000, -16.448999, 3.571000
35.000000, 45.000000, -3.376000, 3.981000
35.000000, 47.000000, 4.684000, 4.355000
35.000000, 49.000000, 7.877000, 4.520000
35.000000, 51.000000, 8.014000, 4.620000
35.000000, 53.000000, 8.615000, 4.002000
35.000000, 55.000000, 5.794000, 2.008000
35.000000, 57.000000, -21.488001, 1.270000
35.000000, 59.000000, -16.826000, 1.920000
33.000000, 35.000000, 14.280000, 0.845000
33.000000, 37.000000, -19.253000, 1.096000
33.000000, 39.000000, -38.000000, 1.766000
33.000000, 41.000000, -39.914001, 2.497000
33.000000, 43.000000, -29.115000, 3.102000
33.000000, 45.000000, -16.127001, 3.623000
33.000000, 47.000000, -5.668000, 3.669000
33.000000, 49.000000, 0.067000, 3.717000
33.000000, 51.000000, 3.040000, 3.701000
33.000000, 53.000000, 11.373000, 3.242000
33.000000, 55.000000, 33.201000, 1.888000
33.000000, 57.000000, 67.705002, 0.907000
33.000000, 59.000000, -34.480999, 0.568000
31.000000, 35.000000, 32.492001, 0.863000
31.000000, 37.000000, 44.612999, 0.352000
31.000000, 39.000000, -67.625000, 0.760000
31.000000, 41.000000, -51.893002, 1.274000
31.000000, 43.000000, -31.903999, 2.147000
31.000000, 45.000000, -24.989000, 3.408000
31.000000, 47.000000, -22.080999, 3.554000
31.000000, 49.000000, -17.582001, 3.171000
31.000000, 51.000000, -10.977000, 3.315000
31.000000, 53.000000, -2.564000, 3.021000
31.000000, 55.000000, 15.273000, 1.481000
31.000000, 57.000000, 73.397003, 0.304000
31.000000, 59.000000, -38.778999, 1.328000
