45.000000, 35.000000, 36.053001, 3.450000
45.000000, 37.000000, 46.318001, 4.124000
45.000000, 39.000000, 55.708000, 5.169000
45.000000, 41.000000, 65.847000, 5.079000
45.000000, 43.000000, 78.192001, 4.214000
45.000000, 45.000000, -86.158997, 3.095000
45.000000, 47.000000, -62.320000, 2.362000
45.000000, 49.000000, -41.791000, 2.180000
45.000000, 51.000000, -33.448002, 2.158000
45.000000, 53.000000, -31.363001, 2.353000
45.000000, 55.000000, -26.059000, 2.995000
45.000000, 57.000000, -19.719000, 3.133000
45.000000, 59.000000, -10.719000, 2.970000
43.000000, 35.000000, 45.764999, 4.022000
43.000000, 37.000000, 48.771999, 3.669000
43.000000, 39.000000, 55.706001, 3.890000
43.000000, 41.000000, 67.936996, 4.591000
43.000000, 43.000000, 79.311996, 4.297000
43.000000, 45.000000, -83.389999, 3.132000
43.000000, 47.000000, -51.868000, 3.592000
43.000000, 49.000000, -39.474998, 5.394000
43.000000, 51.000000, -37.398998, 5.168000
43.000000, 53.000000, -36.279999, 4.382000
43.000000, 55.000000, -29.233999, 4.158000
43.000000, 57.000000, -18.760000, 4.279000
43.000000, 59.000000, -7.397000, 4.196000
41.000000, 35.000000, 32.943001, 5.156000
41.000000, 37.000000, 26.205000, 3.871000
41.000000, 39.000000, 24.952000, 2.521000
41.000000, 41.000000, 56.674000, 1.471000
41.000000, 43.000000, 80.959999, 2.024000
41.000000, 45.000000, -71.674004, 1.550000
41.000000, 47.000000, -38.261002, 3.511000
41.000000, 49.000000, -33.382999, 6.832000
41.000000, 51.000000, -34.237999, 7.619000
41.000000, 53.000000, -34.591999, 5.939000
41.000000, 55.000000, -29.288000, 4.834000
41.000000, 57.000000, -18.451000, 4.860000
41.000000, 59.000000, -7.780000, 5.054000
39.000000, 35.000000, 35.939999, 4.196000
39.000000, 37.000000, 25.851999, 3.551000
39.000000, 39.000000, 19.583000, 3.115000
39.000000, 41.000000, 25.160999, 1.952000
39.000000, 43.000000, 38.938999, 1.511000
39.000000, 45.000000, 31.488001, 1.396000
39.000000, 47.000000, 2.206000, 1.650000
39.000000, 49.000000, -19.497000, 3.741000
39.000000, 51.000000, -27.028000, 5.868000
39.000000, 53.000000, -31.052999, 5.232000
39.000000, 55.000000, -27.969000, 4.009000
39.000000, 57.000000, -13.395000, 4.053000
39.000000, 59.000000, -2.022000, 4.733000
37.000000, 35.000000, 57.941002, 4.951000
37.000000, 37.000000, 53.985001, 3.074000
37.000000, 39.000000, 51.076000, 1.591000
37.000000, 41.000000, 53.069000, 0.942000
37.000000, 43.000000, 47.622002, 0.977000
37.000000, 45.000000, 31.097000, 1.911000
37.000000, 47.000000, 23.711000, 3.415000
37.000000, 49.000000, 14.978000, 4.334000
37.000000, 51.000000, 3.634000, 4.989000
37.000000, 53.000000, -3.222000, 5.063000
37.000000, 55.000000, 0.551000, 4.801000
37.000000, 57.000000, 9.892000, 5.431000
37.000000, 59.000000, 14.160000, 6.623000
35.000000, 35.000000, 68.114998, 5.955000
35.000000, 37.000000, 64.834999, 3.758000
35.000000, 39.000000, 62.570000, 1.618000
35.000000, 41.000000, -74.966003, 0.501000
35.000000, 43.000000, -48.643002, 1.406000
35.000000, 45.000000, -38.893002, 1.560000
35.000000, 47.000000, -0.272000, 1.007000
35.000000, 49.000000, 26.304001, 2.998000
35.000000, 51.000000, 24.570999, 4.733000
35.000000, 53.000000, 19.101000, 5.612000
35.000000, 55.000000, 16.506001, 6.635000
35.000000, 57.000000, 18.403000, 7.624000
35.000000, 59.000000, 18.475000, 8.107000
33.000000, 35.000000, 82.302002, 5.407000
33.000000, 37.000000, 80.309998, 3.498000
33.000000, 39.000000, 86.625000, 1.154000
33.000000, 41.000000, -38.862999, 1.243000
33.000000, 43.000000, -34.046001, 2.288000
33.000000, 45.000000, -34.806999, 2.908000
33.000000, 47.000000, -35.198002, 2.503000
33.000000, 49.000000, 15.199000, 0.406000
33.000000, 51.000000, 40.077999, 3.169000
33.000000, 53.000000, 32.639999, 4.494000
33.000000, 55.000000, 22.603001, 5.558000
33.000000, 57.000000, 19.733000, 6.407000
33.000000, 59.000000, 19.399000, 6.379000
31.000000, 35.000000, -89.050003, 4.911000
31.000000, 37.000000, -82.528999, 3.187000
31.000000, 39.000000, -70.990997, 1.654000
31.000000, 41.000000, -44.924999, 1.779000
31.000000, 43.000000, -35.584999, 2.750000
31.000000, 45.000000, -31.735001, 3.403000
31.000000, 47.000000, -28.636999, 3.407000
31.000000, 49.000000, -23.093000, 1.894000
31.000000, 51.000000, 38.952999, 1.210000
31.000000, 53.000000, 44.702000, 2.276000
31.000000, 55.000000, 29.224001, 1.900000
31.000000, 57.000000, 17.112000, 1.973000
31.000000, 59.000000, 14.725000, 2.064000
