45.000000, 35.000000, 41.688999, 2.197000
45.000000, 37.000000, 48.772999, 2.791000
45.000000, 39.000000, 56.692001, 3.672000
45.000000, 41.000000, 63.421001, 3.660000
45.000000, 43.000000, 70.889999, 2.787000
45.000000, 45.000000, 84.541000, 1.545000
45.000000, 47.000000, -58.799000, 1.097000
45.000000, 49.000000, -36.437000, 1.580000
45.000000, 51.000000, -32.820999, 1.697000
45.000000, 53.000000, -30.208000, 1.791000
45.000000, 55.000000, -24.954000, 2.194000
45.000000, 57.000000, -19.414000, 2.399000
45.000000, 59.000000, -14.561000, 2.217000
43.000000, 35.000000, 41.847000, 3.217000
43.000000, 37.000000, 42.215000, 3.098000
43.000000, 39.000000, 51.493999, 3.093000
43.000000, 41.000000, 68.211998, 3.207000
43.000000, 43.000000, 78.656998, 3.205000
43.000000, 45.000000, 89.431999, 2.136000
43.000000, 47.000000, -51.433998, 1.843000
43.000000, 49.000000, -35.459000, 3.468000
43.000000, 51.000000, -34.275002, 3.740000
43.000000, 53.000000, -34.380001, 3.466000
43.000000, 55.000000, -29.287001, 3.625000
43.000000, 57.000000, -21.035000, 3.731000
43.000000, 59.000000, -11.834000, 3.490000
41.000000, 35.000000, 21.135000, 6.457000
41.000000, 37.000000, 17.322001, 5.873000
41.000000, 39.000000, 17.909000, 4.282000
41.000000, 41.000000, 29.729000, 2.063000
41.000000, 43.000000, 56.962002, 1.492000
41.000000, 45.000000, 75.210999, 0.836000
41.000000, 47.000000, -30.547001, 1.610000
41.000000, 49.000000, -26.820000, 4.664000
41.000000, 51.000000, -26.028000, 5.734000
41.000000, 53.000000, -25.311001, 4.822000
41.000000, 55.000000, -23.546000, 4.517000
41.000000, 57.000000, -19.337999, 4.750000
41.000000, 59.000000, -12.699000, 4.626000
39.000000, 35.000000, 23.452999, 6.669000
39.000000, 37.000000, 20.039000, 5.667000
39.000000, 39.000000, 19.919001, 4.296000
39.000000, 41.000000, 25.843000, 3.041000
39.000000, 43.000000, 33.175999, 2.734000
39.000000, 45.000000, 33.926998, 2.893000
39.000000, 47.000000, 23.815001, 2.679000
39.000000, 49.000000, -2.757000, 3.345000
39.000000, 51.000000, -15.620000, 5.319000
39.000000, 53.000000, -20.028000, 5.169000
39.000000, 55.000000, -19.870001, 4.514000
39.000000, 57.000000, -16.950001, 4.395000
39.000000, 59.000000, -9.567000, 4.401000
37.000000, 35.000000, 35.948002, 5.471000
37.000000, 37.000000, 32.353001, 3.739000
37.000000, 39.000000, 30.098000, 2.249000
37.000000, 41.000000, 29.167999, 2.192000
37.000000, 43.000000, 26.372999, 2.842000
37.000000, 45.000000, 23.872999, 3.827000
37.000000, 47.000000, 22.091000, 5.037000
37.000000, 49.000000, 15.657000, 5.932000
37.000000, 51.000000, 4.515000, 6.728000
37.000000, 53.000000, -3.128000, 6.914000
37.000000, 55.000000, -5.008000, 6.008000
37.000000, 57.000000, -1.024000, 5.314000
37.000000, 59.000000, 4.447000, 5.551000
35.000000, 35.000000, 54.660999, 4.402000
35.000000, 37.000000, 50.188000, 2.737000
35.000000, 39.000000, 43.859001, 1.300000
35.000000, 41.000000, 13.283000, 0.819000
35.000000, 43.000000, -3.525000, 1.721000
35.000000, 45.000000, -2.273000, 2.729000
35.000000, 47.000000, 6.845000, 3.544000
35.000000, 49.000000, 14.986000, 5.021000
35.000000, 51.000000, 14.309000, 6.533000
35.000000, 53.000000, 10.980000, 6.968000
35.000000, 55.000000, 10.614000, 6.401000
35.000000, 57.000000, 12.286000, 6.102000
35.000000, 59.000000, 9.910000, 6.694000
33.000000, 35.000000, 77.592003, 4.491000
33.000000, 37.000000, 77.848999, 2.669000
33.000000, 39.000000, 79.218002, 0.846000
33.000000, 41.000000, -21.537001, 1.076000
33.000000, 43.000000, -20.110001, 2.763000
33.000000, 45.000000, -19.403999, 3.562000
33.000000, 47.000000, -15.058000, 3.182000
33.000000, 49.000000, 6.750000, 2.573000
33.000000, 51.000000, 22.266001, 3.960000
33.000000, 53.000000, 21.086000, 5.249000
33.000000, 55.000000, 20.150000, 5.770000
33.000000, 57.000000, 17.856001, 5.585000
33.000000, 59.000000, 10.229000, 5.450000
31.000000, 35.000000, 83.765999, 4.352000
31.000000, 37.000000, 88.222000, 2.621000
31.000000, 39.000000, -79.734001, 1.278000
31.000000, 41.000000, -42.824001, 1.297000
31.000000, 43.000000, -27.489000, 2.792000
31.000000, 45.000000, -22.500000, 3.872000
31.000000, 47.000000, -18.051001, 3.814000
31.000000, 49.000000, -7.726000, 2.857000
31.000000, 51.000000, 9.094000, 2.323000
31.000000, 53.000000, 9.351000, 2.802000
31.000000, 55.000000, 5.163000, 3.390000
31.000000, 57.000000, 2.216000, 3.181000
31.000000, 59.000000, -6.722000, 3.228000
