42.028600	38.724200	2020.709335843706	9	16	4.700000	10.000000	14	48	21.784
54.318300	27.480600	2020.703259957087	9	14	4.200000	10.000000	9	26	7.667
53.528000	36.206600	2020.699804003302	9	13	4.500000	10.000000	3	4	42.114
56.184500	27.506400	2020.689744321083	9	9	4.400000	10.000000	10	42	50.819
38.640100	38.158100	2020.687511936159	9	8	4.200000	5.000000	15	6	17.45
38.676000	38.173700	2020.687232534153	9	8	4.200000	10.000000	12	39	2.088
38.776900	38.061800	2020.687014570557	9	8	4.700000	10.000000	10	44	9.556000000000001
53.212800	27.775000	2020.685971330291	9	8	4.400000	10.000000	1	34	19.795
55.103800	36.958800	2020.682783931960	9	6	5.200000	10.000000	21	34	26.61
56.727300	28.250500	2020.671454614925	9	2	4.300000	10.000000	18	3	26.415
48.427100	32.322600	2020.671370918494	9	2	4.100000	10.000000	17	19	19.733
39.041400	44.168600	2020.666778798162	9	1	4.500000	10.000000	0	59	5.867
53.213600	27.778900	2020.665750901323	8	31	4.200000	10.000000	15	57	21.302
53.146000	27.839400	2020.664345925958	8	31	5.100000	10.000000	3	36	52.609
51.950700	40.668800	2020.663547045670	8	30	4.600000	10.000000	20	35	50.097
54.398600	36.405400	2020.660634980014	8	29	4.000000	10.000000	19	1	3.592
45.628100	34.626800	2020.650352951484	8	26	4.300000	10.000000	0	42	1.173
53.240700	27.843500	2020.648937542122	8	25	4.700000	10.000000	12	16	2.532
56.688600	28.092800	2020.641470101352	8	22	4.000000	10.000000	18	40	24.133
53.206800	27.802300	2020.637211779656	8	21	4.100000	10.000000	5	16	5.781
51.480400	28.670200	2020.633678338077	8	19	4.200000	10.000000	22	13	49.878
51.123100	30.080500	2020.625554936438	8	16	4.000000	10.000000	22	52	28.422
44.199700	39.851000	2020.611963351232	8	11	4.300000	10.000000	23	29	9.878
51.979700	28.658100	2020.610033026241	8	11	4.500000	10.000000	6	31	48.369
45.591800	34.225700	2020.604880712406	8	9	5.000000	10.000000	9	16	19.84
42.669600	37.942700	2020.600562020751	8	7	4.800000	15.280000	19	20	12.445
56.736700	28.123100	2020.598166214772	8	6	4.700000	10.000000	22	17	31.31
57.082600	31.023500	2020.595049935426	8	5	4.000000	10.000000	18	55	7.078
38.731500	38.237400	2020.592289164516	8	4	4.500000	10.000000	18	40	4.876
38.755900	38.228700	2020.591930443831	8	4	4.300000	10.000000	15	31	1.267
38.845800	38.270600	2020.591663501727	8	4	4.000000	10.000000	13	10	19.917
38.702900	38.194000	2020.591259900229	8	4	5.600000	10.000000	9	37	37.069
56.310200	27.753200	2020.588864258469	8	3	4.400000	32.000000	12	35	1.127
52.540600	27.687700	2020.588754508576	8	3	4.600000	10.000000	11	37	10.572
57.602400	27.949600	2020.582242051963	8	1	4.400000	10.000000	2	24	51.064
32.885100	34.900600	2020.576789384012	7	30	4.100000	35.000000	2	31	4.617
57.059400	30.924300	2020.571733965196	7	28	4.500000	10.000000	6	6	40.141
50.697300	31.777000	2020.571486129231	7	28	4.200000	10.000000	3	56	2.973
38.724900	38.222400	2020.545979353212	7	18	4.000000	5.560000	19	52	57.499
36.369900	37.367600	2020.543435768095	7	17	4.000000	10.000000	21	32	23.233
40.594000	35.567800	2020.540819476858	7	16	4.200000	10.000000	22	33	29.825
31.283000	35.516600	2020.533760655927	7	14	4.300000	44.750000	8	33	12.966
51.209800	29.145200	2020.530658252283	7	13	4.100000	36.030000	5	18	7.517
43.791700	41.838200	2020.527995819640	7	12	4.300000	10.000000	5	54	55.007
53.500800	27.748400	2020.524161562848	7	10	4.900000	10.000000	20	14	6.605
38.558700	38.167900	2020.518972866860	7	8	4.000000	10.000000	22	39	27.585
38.540900	38.138200	2020.518780216808	7	8	4.100000	10.000000	20	57	55.528
45.660900	34.254700	2020.517210525450	7	8	4.200000	10.000000	7	10	38.12
45.572400	34.356800	2020.515160859865	7	7	4.300000	5.630000	13	10	22.775
45.617000	34.342800	2020.514671446728	7	7	4.200000	10.000000	8	52	26.357
40.539100	35.650500	2020.513537471128	7	6	4.300000	10.000000	22	54	47.327
53.606500	37.725400	2020.507456978344	7	4	4.300000	10.000000	17	30	7.552
53.332200	27.669400	2020.506497559199	7	4	4.000000	10.000000	9	4	28.416
53.519600	27.704500	2020.503162428405	7	3	4.000000	10.000000	3	46	43.576
52.935300	27.885400	2020.500055598184	7	2	4.300000	10.000000	0	29	18.148
57.114100	37.748500	2020.497773042021	7	1	4.000000	10.000000	4	26	18.244
54.630200	37.109300	2020.490643995586	6	28	4.200000	10.000000	13	49	0.686
54.756900	39.772800	2020.486813762997	6	27	4.500000	10.000000	4	10	19.539
46.228400	35.310800	2020.483747994744	6	26	4.100000	10.000000	1	14	32.589
44.023200	38.558300	2020.482019427400	6	25	5.400000	10.000000	10	3	31.141
55.871000	27.642700	2020.480899879042	6	25	4.000000	10.000000	0	13	28.335
55.753100	27.549400	2020.480133588216	6	24	4.000000	37.160000	17	29	36.38
55.810400	27.559500	2020.476683131261	6	23	4.100000	10.000000	11	11	4.65
32.952100	40.697000	2020.476082170708	6	23	4.300000	10.000000	5	54	20.835
53.243800	27.756500	2020.470866921707	6	21	4.100000	10.000000	8	5	42.145
50.432100	30.648600	2020.460364536057	6	17	4.100000	10.000000	11	50	31.505
38.585700	37.493100	2020.460016818490	6	17	4.200000	10.000000	8	47	15.841
34.732900	27.353200	2020.457935726922	6	16	5.300000	10.000000	14	30	26.731
40.648600	39.434100	2020.457759782907	6	16	4.400000	10.000000	12	57	42.959
48.994700	32.355800	2020.456292138326	6	16	4.400000	10.000000	0	4	12.515
40.635400	39.439800	2020.455473268379	6	15	4.500000	5.700000	16	52	37.882
40.717900	39.367800	2020.454376522655	6	15	4.200000	10.000000	7	14	36.15
40.747400	39.421400	2020.454332744637	6	15	5.500000	10.000000	6	51	31.784
40.769600	39.405700	2020.453401274350	6	14	4.500000	10.000000	22	40	36.458
53.378500	27.775900	2020.452880291755	6	14	5.200000	10.000000	18	6	1.738
40.744900	39.371700	2020.452544980647	6	14	4.500000	10.000000	15	9	18.396
40.750800	39.417000	2020.452479580582	6	14	4.500000	10.000000	14	34	50.289
40.709800	39.376200	2020.452459948296	6	14	5.900000	10.000000	14	24	29.469
53.283600	27.743000	2020.450734450769	6	13	4.900000	10.000000	23	15	5.096
53.381600	27.792100	2020.450600098000	6	13	4.800000	10.000000	22	4	16.539
53.345200	27.647200	2020.445819991462	6	12	4.000000	10.000000	4	4	58.098
52.942800	27.784900	2020.440559100005	6	10	4.400000	10.000000	5	52	16.084
53.393900	27.679200	2020.440350764553	6	10	4.400000	10.000000	4	2	28.017
53.216500	27.636200	2020.439714275672	6	9	4.300000	10.000000	22	27	0.711
53.493400	27.632300	2020.439406682984	6	9	4.200000	10.000000	19	44	53.892
53.433800	27.663800	2020.439175972855	6	9	4.100000	10.000000	17	43	18.284
53.419900	27.720400	2020.439128405023	6	9	5.700000	10.000000	17	18	14.075
53.344600	27.764500	2020.438996754516	6	9	5.500000	10.000000	16	8	50.97
45.951000	33.629800	2020.434851897421	6	8	4.300000	10.000000	3	44	20.641
38.759200	38.240400	2020.428290760695	6	5	5.200000	10.000000	18	6	21.751
46.070700	33.395300	2020.423663301552	6	4	4.400000	10.000000	1	27	30.387
46.154700	33.478100	2020.421707838842	6	3	4.900000	10.000000	8	16	53.963
53.322900	27.748200	2020.415298722804	5	31	5.100000	10.000000	23	59	2.332
50.368100	30.522700	2020.408021305183	5	29	4.500000	10.000000	8	3	32.921
51.480100	36.623400	2020.397998108936	5	25	4.200000	10.000000	16	0	55.4
50.763900	30.379800	2020.394488990937	5	24	4.900000	10.000000	9	11	28.667
40.041200	39.470500	2020.388359930081	5	22	4.100000	10.000000	3	21	13.053
45.520500	34.259600	2020.379030809521	5	18	4.300000	10.000000	17	24	23.871
53.539300	27.739000	2020.362232218396	5	12	4.100000	10.000000	13	50	52.103
52.051200	35.743600	2020.349306266159	5	7	4.600000	10.000000	20	18	22.471
48.120900	33.774400	2020.345188225277	5	6	4.800000	10.000000	8	8	0.135
39.029900	38.314800	2020.337593806353	5	3	4.200000	10.000000	13	25	26.382
44.305700	38.542700	2020.334322636201	5	2	4.100000	10.000000	8	41	24.131
56.889500	28.400300	2020.332931373204	5	1	4.900000	10.000000	20	28	9.056
39.154200	38.372800	2020.328866141185	4	30	4.300000	10.000000	8	45	36.663
45.081700	35.568100	2020.327074975998	4	29	4.800000	11.950000	17	1	35.721
54.375700	27.946900	2020.318785862838	4	26	4.300000	10.000000	16	12	54.069
42.832100	37.917200	2020.304395327236	4	21	4.100000	10.000000	9	48	30.796
53.123200	40.403700	2020.303225105811	4	20	4.000000	10.000000	23	31	45.586
35.526800	35.805800	2020.287831344174	4	15	4.400000	10.000000	8	18	37.898
56.791500	28.318000	2020.287815713355	4	15	4.200000	10.000000	8	10	23.614
35.512300	35.888400	2020.287758236851	4	15	4.700000	10.000000	7	40	6.069
